Timestamp,HR,BR,Temp,Posture
39:38.4,72,20.2,33.6,-103
39:39.4,69,20.2,33.6,-103
39:40.4,67,20.2,33.6,-103
39:41.4,65,20.3,33.6,-103
39:42.4,65,20.4,33.6,-103
39:43.4,63,20.6,33.6,-103
39:44.4,63,20.9,33.6,-103
39:45.4,63,21.1,33.6,-103
39:46.4,63,21.2,33.6,-103
39:47.4,65,21.2,33.6,-103
39:48.4,64,21.2,33.6,-103
39:49.4,64,21.2,33.6,-103
39:50.4,65,21.2,33.6,-103
39:51.4,65,21.1,33.6,-103
39:52.4,63,21.1,33.6,-103
39:53.4,64,21.1,33.6,-103
39:54.4,64,21.1,33.6,-103
39:55.4,63,21.1,33.6,-103
39:56.4,64,21,33.6,-103
39:57.4,64,20.9,33.6,-103
39:58.4,64,21.1,33.6,-103
39:59.4,64,21.3,33.6,-103
40:00.4,64,21.3,33.6,-103
40:01.4,63,21.3,33.6,-103
40:02.4,63,21.3,33.6,-103
40:03.4,62,21.3,33.6,-103
40:04.4,62,21.2,33.6,-103
40:05.4,63,21.1,33.6,-103
40:06.4,64,21.1,33.6,-103
40:07.4,65,21.1,33.6,-103
40:08.4,65,21.1,33.6,-103
40:09.4,64,21,33.6,-103
40:10.4,63,21,33.6,-103
40:11.4,62,20.9,33.6,-103
40:12.4,61,21.1,33.6,-103
40:13.4,61,21.3,33.6,-103
40:14.4,61,21.4,33.6,-103
40:15.4,62,21.3,33.6,-103
40:16.4,63,21.3,33.6,-103
40:17.4,63,21.2,33.6,-103
40:18.4,63,21,33.6,-103
40:19.4,63,20.9,33.6,-103
40:20.4,62,20.9,33.6,-103
40:21.4,62,20.4,33.6,-103
40:22.4,62,20,33.6,-103
40:23.4,61,19.7,33.6,-103
40:24.4,60,19.4,33.6,-103
40:25.4,60,19,33.6,-103
40:26.4,61,18.7,33.6,-103
40:27.4,61,18.6,33.6,-103
40:28.4,61,18.5,33.6,-103
40:29.4,62,18.5,33.6,-103
40:30.4,62,18.5,33.6,-103
40:31.4,62,18.5,33.6,-103
40:32.4,62,18.5,33.7,-103
40:33.4,61,18.5,33.7,-103
40:34.4,60,18.4,33.7,-103
40:35.4,61,18.3,33.7,-103
40:36.4,61,18.2,33.7,-103
40:37.4,60,18.1,33.7,-103
40:38.4,60,18,33.7,-103
40:39.4,61,18,33.7,-103
40:40.4,60,18.2,33.7,-103
40:41.4,60,18.6,33.7,-104
40:42.4,61,18.9,33.7,-104
40:43.4,61,19.2,33.7,-105
40:44.4,60,18.8,33.7,-105
40:45.4,61,18.5,33.7,-105
40:46.4,60,18.3,33.7,-105
40:47.4,59,18.1,33.7,-105
40:48.4,60,18.1,33.7,-105
40:49.4,61,18,33.7,-105
40:50.4,61,17.9,33.7,-105
40:51.4,60,17.7,33.7,-105
40:52.4,61,17.4,33.7,-105
40:53.4,61,17.2,33.7,-105
40:54.4,60,17.6,33.7,-105
40:55.4,61,18,33.7,-105
40:56.4,61,18.2,33.7,-105
40:57.4,60,18.2,33.7,-105
40:58.4,60,17.9,33.7,-105
40:59.4,61,17.7,33.7,-105
41:00.4,60,17.5,33.7,-105
41:01.4,60,17.7,33.7,-105
41:02.4,60,17.8,33.7,-105
41:03.4,60,17.9,33.7,-105
41:04.4,60,18.2,33.7,-105
41:05.4,62,18.4,33.7,-105
41:06.4,63,18.6,33.7,-105
41:07.4,61,18.6,33.7,-105
41:08.4,59,18.2,33.7,-105
41:09.4,59,18,33.7,-104
41:10.4,58,17.8,33.7,-104
41:11.4,57,17.9,33.7,-104
41:12.4,59,18.1,33.7,-103
41:13.4,59,18.2,33.7,-102
41:14.4,62,18.3,33.7,-103
41:15.4,67,18.3,33.7,-103
41:16.4,69,18.6,33.7,-103
41:17.4,70,19,33.7,-103
41:18.4,69,19.3,33.7,-103
41:19.4,65,19.7,33.7,-103
41:20.4,62,20.1,33.7,-103
41:21.4,59,20.8,33.7,-103
41:22.4,58,21.6,33.7,-103
41:23.4,58,22.3,33.7,-103
41:24.4,57,22.6,33.7,-103
41:25.4,57,22.5,33.7,-103
41:26.4,57,22.5,33.7,-103
41:27.4,57,22.3,33.7,-103
41:28.4,58,21.9,33.7,-103
41:29.4,59,21.6,33.7,-103
41:30.4,59,21.9,33.7,-103
41:31.4,61,22.2,33.7,-103
41:32.4,61,22.4,33.7,-103
41:33.4,60,22.2,33.7,-103
41:34.4,61,22.1,33.7,-103
41:35.4,60,22,33.7,-103
41:36.4,59,21.6,33.7,-103
41:37.4,59,21.3,33.7,-103
41:38.4,59,21.1,33.7,-102
41:39.4,59,20.7,33.7,-102
41:40.4,60,20.4,33.7,-102
41:41.4,60,20.2,33.7,-102
41:42.4,61,19.9,33.7,-102
41:43.4,64,19.7,33.7,-103
41:44.4,66,19.5,33.7,-102
41:45.4,65,19.4,33.7,-104
41:46.4,67,19.2,33.7,-104
41:47.4,70,18.8,33.7,-105
41:48.4,69,18.5,33.7,-105
41:49.4,69,18.3,33.7,-105
41:50.4,67,18.1,33.7,-105
41:51.4,65,18,33.7,-105
41:52.4,63,17.9,33.7,-105
41:53.4,62,17.9,33.7,-105
41:54.4,61,17.9,33.7,-105
41:55.4,61,17.9,33.7,-105
41:56.4,61,17.9,33.7,-105
41:57.4,60,18,33.7,-105
41:58.4,61,18.1,33.7,-105
41:59.4,62,18.2,33.7,-105
42:00.4,62,18.3,33.7,-105
42:01.4,62,18.5,33.7,-105
42:02.4,61,18.6,33.7,-105
42:03.4,59,18.9,33.7,-105
42:04.4,59,19.2,33.7,-105
42:05.4,58,19.5,33.7,-106
42:06.4,58,19.6,33.7,-106
42:07.4,57,19.7,33.7,-106
42:08.4,57,19.8,33.7,-106
42:09.4,57,19.8,33.7,-106
42:10.4,57,19.4,33.7,-106
42:11.4,58,19,33.7,-106
42:12.4,57,18.7,33.7,-106
42:13.4,56,18.6,33.7,-106
42:14.4,58,18.6,33.7,-106
42:15.4,59,18.6,33.7,-106
42:16.4,57,18.6,33.7,-106
42:17.4,56,18.3,33.7,-106
42:18.4,57,17.8,33.7,-106
42:19.4,57,17.4,33.7,-106
42:20.4,57,17,33.7,-106
42:21.4,58,17,33.7,-106
42:22.4,58,17,33.7,-106
42:23.4,59,17,33.7,-106
42:24.4,60,17.5,33.7,-106
42:25.4,60,17.9,33.7,-106
42:26.4,60,18.2,33.7,-106
42:27.4,60,18.6,33.7,-106
42:28.4,61,18.9,33.7,-106
42:29.4,60,19.1,33.7,-106
42:30.4,58,19,33.7,-106
42:31.4,58,18.7,33.7,-106
42:32.4,58,18.4,33.8,-106
42:33.4,58,18.4,33.8,-106
42:34.4,59,18.5,33.8,-106
42:35.4,60,18.6,33.8,-106
42:36.4,60,18.7,33.8,-106
42:37.4,61,18.6,33.8,-106
42:38.4,61,18.5,33.8,-106
42:39.4,61,18.7,33.8,-106
42:40.4,62,19.1,33.8,-106
42:41.4,63,19.4,33.8,-106
42:42.4,61,19.5,33.8,-106
42:43.4,61,19.4,33.8,-106
42:44.4,60,19.3,33.8,-106
42:45.4,60,19.2,33.8,-106
42:46.4,59,18.9,33.8,-106
42:47.4,59,18.6,33.8,-106
42:48.4,59,18.4,33.8,-106
42:49.4,59,18.4,33.8,-106
42:50.4,60,18.5,33.8,-106
42:51.4,60,18.6,33.8,-106
42:52.4,61,18.7,33.8,-106
42:53.4,62,18.8,33.8,-106
42:54.4,63,18.9,33.8,-106
42:55.4,63,18.9,33.8,-106
42:56.4,63,18.6,33.8,-106
42:57.4,64,18.4,33.8,-106
42:58.4,63,18.2,33.8,-106
42:59.4,59,17.9,33.8,-106
43:00.4,58,17.6,33.8,-106
43:01.4,58,17.3,33.8,-106
43:02.4,57,17.1,33.8,-106
43:03.4,57,17.2,33.8,-106
43:04.4,58,17.3,33.8,-106
43:05.4,58,17.4,33.8,-106
43:06.4,58,17.3,33.8,-106
43:07.4,59,17.1,33.8,-106
43:08.4,60,17,33.8,-105
43:09.4,60,16.9,33.8,-106
43:10.4,61,17.3,33.8,-106
43:11.4,61,17.7,33.8,-106
43:12.4,59,18,33.8,-105
43:13.4,58,18,33.8,-105
43:14.4,58,17.8,33.8,-105
43:15.4,58,17.6,33.8,-105
43:16.4,58,17.7,33.8,-105
43:17.4,59,17.9,33.8,-105
43:18.4,59,18.1,33.8,-105
43:19.4,59,18.2,33.8,-105
43:20.4,59,17.8,33.8,-105
43:21.4,60,17.5,33.8,-105
43:22.4,61,17.3,33.8,-105
43:23.4,60,17.2,33.8,-105
43:24.4,61,17.2,33.8,-105
43:25.4,62,17.2,33.8,-105
43:26.4,62,17.2,33.8,-105
43:27.4,61,17.1,33.8,-105
43:28.4,60,17,33.8,-105
43:29.4,60,16.8,33.8,-105
43:30.4,60,16.9,33.8,-105
43:31.4,60,17.3,33.8,105
43:32.4,60,17.5,33.7,105
43:33.4,61,17.8,33.7,105
43:34.4,62,18.1,33.7,105
43:35.4,63,18.3,33.7,105
43:36.4,62,18.4,33.7,105
43:37.4,60,18.4,33.7,105
43:38.4,59,18.1,33.7,105
43:39.4,58,17.9,33.7,105
43:40.4,57,17.7,33.7,105
43:41.4,57,17.5,33.7,105
43:42.4,58,17.4,33.7,104
43:43.4,58,17.3,33.7,-104
43:44.4,59,17.3,33.7,-104
43:45.4,61,17.3,33.7,-104
43:46.4,63,17.3,33.7,-104
43:47.4,63,17.3,33.7,-104
43:48.4,62,17,33.7,-104
43:49.4,63,16.7,33.7,-104
43:50.4,63,16.5,33.7,-104
43:51.4,60,16.3,33.7,-104
43:52.4,59,16.3,33.7,-104
43:53.4,58,16.3,33.7,-104
43:54.4,57,16.3,33.7,-104
43:55.4,57,16.3,33.7,-104
43:56.4,59,16.4,33.7,-104
43:57.4,60,16.5,33.7,-104
43:58.4,60,16.6,33.7,-104
43:59.4,60,16.8,33.7,-104
44:00.4,60,16.9,33.7,-104
44:01.4,59,17,33.7,-104
44:02.4,59,17.4,33.7,-104
44:03.4,59,17.7,33.7,-104
44:04.4,58,18,33.7,-104
44:05.4,58,18.6,33.7,-104
44:06.4,59,19.2,33.7,-104
44:07.4,58,19.6,33.7,-104
44:08.4,56,19.3,33.7,-104
44:09.4,57,19.1,33.7,-104
44:10.4,57,19,33.7,-104
44:11.4,56,19,33.7,-104
44:12.4,57,19,33.7,-104
44:13.4,57,19,33.7,-104
44:14.4,57,18.8,33.7,-104
44:15.4,58,18.6,33.7,-104
44:16.4,59,18.5,33.7,-104
44:17.4,59,18.3,33.7,-104
44:18.4,59,18.1,33.7,-104
44:19.4,60,17.8,33.7,-104
44:20.4,60,17.7,33.7,-104
44:21.4,59,17.6,33.7,-104
44:22.4,60,17.6,33.7,-104
44:23.4,60,17.6,33.7,-104
44:24.4,60,17.8,33.7,-104
44:25.4,60,18.2,33.7,-104
44:26.4,59,18.5,33.7,-104
44:27.4,58,18.8,33.7,-104
44:28.4,57,18.7,33.7,-104
44:29.4,58,18.5,33.7,-104
44:30.4,59,18.5,33.7,-104
44:31.4,58,18.2,33.7,-104
44:32.4,59,17.8,33.8,-104
44:33.4,62,17.5,33.8,-104
44:34.4,62,17.2,33.8,-104
44:35.4,60,17.1,33.8,104
44:36.4,60,16.9,33.8,104
44:37.4,60,16.9,33.8,105
44:38.4,58,17,33.8,105
44:39.4,58,17.3,33.8,105
44:40.4,58,17.6,33.8,105
44:41.4,57,17.8,33.8,105
44:42.4,57,17.8,33.8,105
44:43.4,58,17.8,33.8,105
44:44.4,58,17.8,33.8,104
44:45.4,58,18.1,33.8,104
44:46.4,59,18.2,33.8,104
44:47.4,59,18.4,33.8,-104
44:48.4,60,18.4,33.8,-104
44:49.4,62,18.4,33.8,-104
44:50.4,62,18.4,33.8,-104
44:51.4,59,18.4,33.8,-104
44:52.4,58,18.1,33.8,-104
44:53.4,58,17.8,33.8,-104
44:54.4,58,17.5,33.8,-104
44:55.4,58,17.7,33.8,-104
44:56.4,59,17.8,33.8,-104
44:57.4,60,17.8,33.8,-104
44:58.4,59,17.9,33.8,-104
44:59.4,59,17.9,33.8,-104
45:00.4,60,17.9,33.8,-104
45:01.4,59,17.9,33.8,-104
45:02.4,57,17.9,33.8,-104
45:03.4,58,17.8,33.8,-104
45:04.4,58,17.8,33.8,-104
45:05.4,59,17.8,33.8,-104
45:06.4,60,17.7,33.8,-104
45:07.4,61,17.7,33.8,-104
45:08.4,62,18.3,33.8,-104
45:09.4,63,18.7,33.8,-104
45:10.4,63,19.1,33.8,-104
45:11.4,61,19.2,33.8,-104
45:12.4,61,19.3,33.8,-104
45:13.4,62,19.4,33.8,-104
45:14.4,60,19.4,33.8,-104
45:15.4,59,19,33.8,-104
45:16.4,60,18.6,33.8,-104
45:17.4,59,18.3,33.8,-104
45:18.4,59,18.3,33.8,-104
45:19.4,60,18.3,33.8,-104
45:20.4,61,18.2,33.8,-104
45:21.4,61,18.2,33.8,-104
45:22.4,62,18.1,33.8,-104
45:23.4,63,18.1,33.8,-104
45:24.4,63,18,33.8,-104
45:25.4,63,18,33.8,-104
45:26.4,63,18.1,33.8,-104
45:27.4,62,18.1,33.8,-104
45:28.4,60,18,33.8,-104
45:29.4,61,17.8,33.8,-104
45:30.4,61,17.7,33.8,-104
45:31.4,60,17.6,33.8,-104
45:32.4,60,17.7,33.7,-104
45:33.4,60,17.8,33.7,-104
45:34.4,60,17.9,33.7,-104
45:35.4,60,18,33.7,-104
45:36.4,61,18.1,33.7,-104
45:37.4,60,18.1,33.7,-104
45:38.4,60,18,33.7,-104
45:39.4,60,17.8,33.7,-104
45:40.4,60,17.7,33.7,-104
45:41.4,59,17.6,33.7,-104
45:42.4,59,17.7,33.7,-104
45:43.4,60,17.8,33.7,-104
45:44.4,60,17.8,33.7,-104
45:45.4,60,18.1,33.7,-104
45:46.4,60,18.3,33.7,-104
45:47.4,59,18.4,33.7,-104
45:48.4,59,18.4,33.7,-104
45:49.4,59,18.2,33.7,-104
45:50.4,60,18.1,33.7,-104
45:51.4,60,17.9,33.7,-104
45:52.4,60,17.8,33.7,-104
45:53.4,60,17.7,33.7,-104
45:54.4,60,17.9,33.7,-104
45:55.4,61,18.3,33.7,-104
45:56.4,62,18.7,33.7,-104
45:57.4,63,19,33.7,-104
45:58.4,63,18.8,33.7,-104
45:59.4,64,18.7,33.7,-104
46:00.4,63,18.6,33.7,-104
46:01.4,62,18.5,33.7,-104
46:02.4,62,18.3,33.7,-104
46:03.4,63,18.2,33.7,-104
46:04.4,61,18.1,33.7,-104
46:05.4,61,18,33.7,-104
46:06.4,61,17.9,33.7,-104
46:07.4,60,17.8,33.7,-104
46:08.4,60,17.8,33.7,-104
46:09.4,61,17.8,33.7,-104
46:10.4,62,17.8,33.7,-104
46:11.4,62,17.9,33.7,-104
46:12.4,63,18,33.7,-104
46:13.4,63,18.2,33.7,-104
46:14.4,61,18.5,33.7,-104
46:15.4,61,18.9,33.7,-104
46:16.4,65,19.3,33.7,-104
46:17.4,65,19.3,33.7,-104
46:18.4,65,19,33.7,-104
46:19.4,63,18.7,33.7,-104
46:20.4,61,18.5,33.7,-104
46:21.4,59,18.4,33.7,-104
46:22.4,59,18.2,33.7,-104
46:23.4,58,18.1,33.7,-104
46:24.4,58,18,33.7,-104
46:25.4,59,17.9,33.7,-104
46:26.4,60,17.8,33.7,-104
46:27.4,60,17.7,33.7,-104
46:28.4,61,17.6,33.7,-104
46:29.4,62,17.5,33.7,-104
46:30.4,61,17.4,33.7,-104
46:31.4,60,17.4,33.7,-104
46:32.4,60,17.2,33.7,-104
46:33.4,61,17,33.7,-104
46:34.4,61,16.9,33.7,-104
46:35.4,61,16.7,33.7,-104
46:36.4,61,16.6,33.7,-104
46:37.4,62,16.4,33.7,-104
46:38.4,61,16.3,33.7,-104
46:39.4,60,16.1,33.7,-104
46:40.4,60,16,33.7,-104
46:41.4,59,15.9,33.7,-104
46:42.4,58,15.9,33.7,-104
46:43.4,59,16.2,33.7,-104
46:44.4,60,16.5,33.7,-104
46:45.4,60,16.7,33.7,-104
46:46.4,60,16.8,33.7,-104
46:47.4,60,16.8,33.7,-104
46:48.4,61,16.8,33.7,-103
46:49.4,60,16.8,33.7,-104
46:50.4,60,17,33.7,-104
46:51.4,60,17.1,33.7,-103
46:52.4,60,17.2,33.7,-103
46:53.4,61,17.7,33.7,-104
46:54.4,62,18.1,33.7,-103
46:55.4,61,18.4,33.7,-103
46:56.4,59,18.4,33.7,-103
46:57.4,60,18.1,33.7,-103
46:58.4,60,17.8,33.7,-103
46:59.4,59,17.6,33.7,-103
47:00.4,59,17.5,33.7,-103
47:01.4,59,17.5,33.7,-103
47:02.4,59,17.4,33.7,-103
47:03.4,60,17.8,33.7,-104
47:04.4,63,18.2,33.7,-103
47:05.4,63,18.5,33.7,-103
47:06.4,63,18.5,33.7,-103
47:07.4,63,18.5,33.7,-103
47:08.4,63,18.6,33.7,-102
47:09.4,62,18.9,33.7,-102
47:10.4,62,19.2,33.7,-102
47:11.4,62,19.5,33.7,-101
47:12.4,60,19.5,33.7,-100
47:13.4,62,19.4,33.7,-100
47:14.4,66,19.3,33.7,-100
47:15.4,69,19.2,33.7,-100
47:16.4,71,18.7,33.7,-100
47:17.4,72,18.4,33.7,-100
47:18.4,70,18.4,33.7,-100
47:19.4,66,18.6,33.7,-100
47:20.4,64,18.8,33.7,-100
47:21.4,60,18.9,33.7,-100
47:22.4,59,19,33.7,-100
47:23.4,58,19,33.7,-100
47:24.4,57,19,33.7,-100
47:25.4,58,19,33.7,-100
47:26.4,58,19.1,33.7,-100
47:27.4,58,19.2,33.7,-100
47:28.4,59,19,33.7,-100
47:29.4,60,18.7,33.7,-100
47:30.4,61,18.4,33.7,-100
47:31.4,61,18.2,33.7,-100
47:32.4,61,18.1,33.7,-100
47:33.4,61,17.9,33.7,-100
47:34.4,61,17.8,33.7,-99
47:35.4,60,17.7,33.7,-99
47:36.4,60,17.7,33.7,-99
47:37.4,60,17.6,33.7,-99
47:38.4,59,17.5,33.7,-99
47:39.4,59,17.4,33.7,-99
47:40.4,60,17.3,33.7,-99
47:41.4,60,17.2,33.7,-99
47:42.4,60,17,33.7,-99
47:43.4,60,16.7,33.7,-99
47:44.4,62,16.5,33.7,-99
47:45.4,62,16.3,33.7,-99
47:46.4,61,16.2,33.7,-99
47:47.4,61,16.2,33.7,-100
47:48.4,61,16.2,33.7,-100
47:49.4,61,16.2,33.7,-100
47:50.4,61,16.6,33.7,-100
47:51.4,60,16.8,33.7,-101
47:52.4,60,17,33.7,-102
47:53.4,60,17.2,33.7,-102
47:54.4,62,17.3,33.7,-102
47:55.4,61,17.4,33.7,-102
47:56.4,59,17.5,33.7,-102
47:57.4,59,17.2,33.7,-102
47:58.4,60,17.1,33.7,-102
47:59.4,60,16.9,33.7,-102
48:00.4,59,16.8,33.7,-102
48:01.4,60,16.8,33.7,-102
48:02.4,63,16.8,33.7,-102
48:03.4,63,16.7,33.7,-102
48:04.4,62,16.6,33.7,-102
48:05.4,62,16.5,33.7,-102
48:06.4,61,16.5,33.7,-102
48:07.4,59,16.4,33.7,-102
48:08.4,58,16.2,33.7,-102
48:09.4,60,16,33.7,-102
48:10.4,60,15.8,33.7,-102
48:11.4,59,15.7,33.7,-102
48:12.4,58,15.5,33.7,-102
48:13.4,59,15.3,33.7,-102
48:14.4,60,15.2,33.7,-102
48:15.4,59,15,33.7,-102
48:16.4,60,15.5,33.7,-102
48:17.4,61,15.8,33.7,-102
48:18.4,61,16.1,33.7,-102
48:19.4,60,16.3,33.7,-102
48:20.4,61,16.5,33.7,-102
48:21.4,61,16.5,33.7,-102
48:22.4,61,16.6,33.7,-102
48:23.4,61,16.7,33.7,-102
48:24.4,62,16.7,33.7,-102
48:25.4,62,16.7,33.7,-102
48:26.4,61,16.7,33.7,-102
48:27.4,62,16.6,33.7,-102
48:28.4,64,16.6,33.7,-102
48:29.4,62,16.5,33.7,-102
48:30.4,61,16.5,33.7,-102
48:31.4,61,16.5,33.7,-102
48:32.4,61,16.5,33.8,-102
48:33.4,60,17.1,33.8,-102
48:34.4,60,17.6,33.8,-102
48:35.4,62,18,33.8,-102
48:36.4,62,18.3,33.8,-102
48:37.4,62,18.1,33.8,-102
48:38.4,62,18,33.8,-102
48:39.4,62,17.8,33.8,-102
48:40.4,62,17.7,33.8,-102
48:41.4,62,17.5,33.8,-102
48:42.4,63,17.4,33.8,-102
48:43.4,63,17.3,33.8,-102
48:44.4,62,17.3,33.8,-103
48:45.4,62,17.3,33.8,-104
48:46.4,62,17.3,33.8,-104
48:47.4,61,17.3,33.8,-105
48:48.4,61,17.3,33.8,-105
48:49.4,61,17.3,33.8,-105
48:50.4,61,17.3,33.8,-105
48:51.4,61,17.6,33.8,-105
48:52.4,63,17.9,33.8,-105
48:53.4,64,18.1,33.8,-105
48:54.4,64,18.2,33.8,-106
48:55.4,65,18.3,33.8,-106
48:56.4,64,18.4,33.8,-106
48:57.4,62,18.4,33.8,-106
48:58.4,62,18.3,33.8,-106
48:59.4,62,18.2,33.8,-106
49:00.4,61,18.2,33.8,-106
49:01.4,62,18.1,33.8,-106
49:02.4,64,18.1,33.8,-106
49:03.4,64,18.1,33.8,-106
49:04.4,64,18,33.8,-106
49:05.4,65,17.8,33.8,-106
49:06.4,65,17.6,33.8,-106
49:07.4,64,17.5,33.8,-106
49:08.4,63,17.4,33.8,-106
49:09.4,62,17.3,33.8,-106
49:10.4,61,17.2,33.8,-106
49:11.4,61,17.8,33.8,-106
49:12.4,62,18.2,33.8,-106
49:13.4,63,18.5,33.8,-106
49:14.4,62,18.5,33.8,-104
49:15.4,63,18.2,33.8,-104
49:16.4,65,18,33.8,-104
49:17.4,64,17.8,33.8,-104
49:18.4,63,17.6,33.8,-104
49:19.4,63,17.3,33.8,-104
49:20.4,62,17,33.8,-102
49:21.4,60,16.8,33.8,-102
49:22.4,59,16.8,33.8,-104
49:23.4,60,16.7,33.8,-102
49:24.4,60,16.7,33.8,-102
49:25.4,60,16.6,33.8,-102
49:26.4,60,16.4,33.8,-104
49:27.4,61,16.2,33.8,-102
49:28.4,61,16,33.8,-102
49:29.4,59,16.1,33.8,-102
49:30.4,60,16.4,33.8,-102
49:31.4,60,16.5,33.8,-102
49:32.4,59,16.7,33.8,-102
49:33.4,58,16.6,33.8,-102
49:34.4,60,16.6,33.8,-102
49:35.4,61,16.5,33.8,-102
49:36.4,61,16.5,33.8,-102
49:37.4,61,16.3,33.8,-102
49:38.4,62,16.1,33.8,-102
49:39.4,62,15.9,33.8,-102
49:40.4,60,16,33.8,-102
49:41.4,59,16.3,33.8,-104
49:42.4,59,16.5,33.8,-102
49:43.4,58,16.6,33.8,-102
49:44.4,58,16.8,33.8,-102
49:45.4,59,16.8,33.8,-102
49:46.4,59,16.9,33.8,-102
49:47.4,60,17,33.8,-104
49:48.4,64,16.6,33.8,-104
49:49.4,68,16.4,33.8,-104
49:50.4,69,16.4,33.8,-104
49:51.4,70,16.4,33.8,-104
49:52.4,70,16.5,33.8,-104
49:53.4,68,16.6,33.8,-104
49:54.4,66,16.8,33.8,-104
49:55.4,64,17.2,33.8,-104
49:56.4,64,17.9,33.8,-104
49:57.4,63,18.4,33.8,-104
49:58.4,61,18.8,33.8,-104
49:59.4,61,19,33.8,-105
50:00.4,60,19.2,33.8,-105
50:01.4,59,19.5,33.8,-105
50:02.4,60,19.6,33.8,-105
50:03.4,59,19.8,33.8,-104
50:04.4,58,19.9,33.8,-104
50:05.4,59,19.6,33.8,-104
50:06.4,60,19.3,33.8,-104
50:07.4,60,19,33.8,-104
50:08.4,60,18.9,33.8,-105
50:09.4,60,18.7,33.8,-104
50:10.4,59,18.6,33.8,-104
50:11.4,58,18.5,33.8,-104
50:12.4,58,18.1,33.8,-104
50:13.4,61,17.8,33.8,-104
50:14.4,65,17.5,33.8,-104
50:15.4,66,17.3,33.8,-104
50:16.4,66,17,33.8,-104
50:17.4,67,16.7,33.8,-104
50:18.4,65,16.5,33.8,-104
50:19.4,63,17,33.8,-104
50:20.4,62,17.4,33.8,-104
50:21.4,61,17.7,33.8,-104
50:22.4,59,17.8,33.8,-104
50:23.4,58,17.9,33.8,-104
50:24.4,57,18,33.8,-104
50:25.4,57,18.2,33.8,-104
50:26.4,57,18.4,33.8,-104
50:27.4,57,18.6,33.8,-104
50:28.4,58,18.5,33.8,-104
50:29.4,59,18.4,33.8,-104
50:30.4,60,18.2,33.8,-104
50:31.4,60,18.1,33.8,-104
50:32.4,59,17.8,33.8,-103
50:33.4,59,17.3,33.8,-104
50:34.4,61,16.8,33.8,-103
50:35.4,60,16.5,33.8,-103
50:36.4,60,16.6,33.8,-104
50:37.4,62,16.7,33.8,-104
50:38.4,62,16.8,33.8,-104
50:39.4,61,16.9,33.8,-103
50:40.4,58,16.6,33.8,-104
50:41.4,57,16.4,33.8,-104
50:42.4,56,16.2,33.8,-103
50:43.4,56,16.3,33.8,-103
50:44.4,57,16.6,33.8,-104
50:45.4,58,16.8,33.8,-103
50:46.4,58,17.2,33.8,-103
50:47.4,60,17.6,33.8,-104
50:48.4,61,17.9,33.8,-103
50:49.4,62,18.2,33.8,-103
50:50.4,61,18.2,33.8,-104
50:51.4,62,18.1,33.8,-104
50:52.4,60,18.1,33.8,-104
50:53.4,56,17.9,33.8,-104
50:54.4,55,17.7,33.8,-104
50:55.4,55,17.5,33.8,-104
50:56.4,56,17.3,33.8,-104
50:57.4,56,17.5,33.8,-104
50:58.4,58,17.6,33.8,-104
50:59.4,58,17.7,33.8,-104
51:00.4,59,17.7,33.8,-104
51:01.4,61,17.7,33.8,-104
51:02.4,62,17.6,33.8,-104
51:03.4,63,17.6,33.8,-103
51:04.4,64,17.5,33.8,-104
51:05.4,65,17.5,33.8,-104
51:06.4,65,17.5,33.8,-103
51:07.4,63,17.4,33.8,-104
51:08.4,63,17.3,33.8,-104
51:09.4,63,17.3,33.8,-104
51:10.4,61,17.4,33.8,-104
51:11.4,61,17.7,33.8,-104
51:12.4,61,17.9,33.8,-103
51:13.4,61,18,33.8,-103
51:14.4,60,17.9,33.8,-104
51:15.4,62,17.7,33.8,-104
51:16.4,63,17.6,33.8,-104
51:17.4,63,17.4,33.8,-104
51:18.4,63,17.2,33.8,-104
51:19.4,63,17.1,33.8,-102
51:20.4,62,16.9,33.8,-103
51:21.4,63,17.2,33.8,-104
51:22.4,63,17.5,33.8,-103
51:23.4,64,17.6,33.8,-103
51:24.4,63,17.6,33.8,-103
51:25.4,64,17.4,33.8,-104
51:26.4,65,17.2,33.8,-104
51:27.4,63,17.1,33.8,-104
51:28.4,60,16.9,33.8,-105
51:29.4,60,16.7,33.8,-105
51:30.4,58,16.6,33.8,-105
51:31.4,57,16.5,33.8,-105
51:32.4,57,16.6,33.9,-105
51:33.4,58,16.8,33.9,-105
51:34.4,59,16.9,33.9,-105
51:35.4,60,17.2,33.9,-106
51:36.4,61,17.5,33.9,-106
51:37.4,62,17.8,33.9,-106
51:38.4,62,17.9,33.9,-106
51:39.4,62,17.9,33.9,-106
51:40.4,61,17.9,33.9,-106
51:41.4,60,17.9,33.9,-106
51:42.4,60,18,33.9,-106
51:43.4,59,18.1,33.9,-106
51:44.4,58,18.2,33.9,-106
51:45.4,57,18.4,33.9,-106
51:46.4,57,18.6,33.9,-106
51:47.4,56,18.9,33.9,-106
51:48.4,58,19.3,33.9,-106
51:49.4,59,19.6,33.9,-106
51:50.4,59,19.9,33.9,-106
51:51.4,61,19.6,33.9,-105
51:52.4,62,19.4,33.9,-104
51:53.4,62,19.2,33.9,-104
51:54.4,63,18.9,33.9,-103
51:55.4,63,18.8,33.9,-102
51:56.4,63,18.6,33.9,-102
51:57.4,61,18.5,33.9,-102
51:58.4,59,18.1,33.9,-102
51:59.4,60,17.7,33.9,-102
52:00.4,59,17.5,33.9,-102
52:01.4,58,17.3,33.9,-102
